time,"Probe V min","Probe V max"
244.64849999331557,0,0
244.90449999331557,0,0
245.16049999331557,0,0
245.41649999331557,0,0
245.67249999331557,0,0
245.92849999331557,0,0
246.18449999331557,0,0
246.44049999331557,0,0
246.69649999331557,0,0
246.95249999331557,0,0
247.20849999331557,0,0
247.46449999331557,0,0
247.72049999331557,0,0
247.97649999331557,0,0
248.23249999331557,0,0
248.48849999331557,0,0
248.74449999331557,0,0
249.00049999331557,0,0
249.25649999331557,0,0
249.51249999331557,0,0
249.76849999331557,0,0
250.02449999331557,0,0
250.28049999331557,0,0
250.53649999331557,0,0
250.79249999331557,0,0
251.04849999331557,0,0
251.30449999331557,0,0
251.56049999331555,0,0
251.81649999331557,0,0
252.07249999331555,0,0
252.32849999331557,0,0
252.58449999331555,0,0
252.84049999331558,0,0
253.09649999331555,0,0
253.35249999331558,0,0
253.60849999331555,0,0
253.86449999331558,0,0
254.12049999331555,0,0
254.37649999331558,0,0
254.63249999331555,0,0
254.88849999331558,0,0
255.14449999331555,0,0
255.40049999331558,0,0
255.65649999331555,0,0
255.91249999331558,0,0
256.16849999331555,0,0
256.4244999933156,0,0
256.68049999331555,0,0
256.9364999933156,0,0
257.19249999331555,0,0
257.4484999933156,0,0
257.70449999331555,0,0
257.9604999933156,0,0
258.21649999331555,0,0
258.4724999933156,0,0
258.72849999331555,0,0
258.9844999933156,0,0
259.24049999331555,0,0
259.4964999933156,0,0
259.75249999331555,0,0
260.0084999933156,0,0
260.26449999331555,0,0
260.5204999933156,0,0
260.77649999331555,0,0
261.0324999933156,0,0
261.28849999331555,0,0
261.5444999933156,0,0
261.80049999331555,0,0
262.0564999933156,0,0
262.31249999331556,0,0
262.5684999933156,0,0
262.82449999331556,0,0
263.0804999933156,0,0
263.33649999331556,0,0
263.5924999933156,0,0
263.84849999331556,0,0
264.1044999933156,0,0
264.36049999331556,0,0
264.6164999933156,0,0
264.87249999331556,0,0
265.1284999933156,0,0
265.38449999331556,0,0
265.6404999933156,0,0
265.89649999331556,0,0
266.1524999933156,0,0
266.40849999331556,0,0
266.6644999933156,0,0
266.92049999331556,0,0
267.1764999933156,0,0
267.43249999331556,0,0
267.6884999933156,0,0
267.94449999331556,0,0
268.2004999933156,0,0
268.45649999331556,0,0
268.71249999331553,0,0
268.96849999331556,0,0
269.2244999933156,0,0
269.48049999331556,0,0
269.73649999331553,0,0
269.99249999331556,0,0
270.2484999933156,0,0
270.50449999331556,0,0
270.76049999331553,0,0
271.01649999331556,0,0
271.2724999933156,0,0
271.52849999331556,0,0
271.78449999331553,0,0
272.04049999331556,0,0
272.2964999933156,0,0
272.55249999331556,0,0
272.80849999331554,0,0
273.06449999331556,0,0
273.3204999933156,0,0
273.57649999331557,0,0
273.83249999331554,0,0
274.08849999331557,0,0
274.3444999933156,0,0
274.60049999331557,0,0
274.85649999331554,0,0
275.11249999331557,0,0
275.3684999933156,0,0
275.62449999331557,0,0
275.88049999331554,0,0
276.13649999331557,0,0
276.3924999933156,0,0
276.64849999331557,0,0
276.90449999331554,0,0
277.16049999331557,0,0
277.4164999933156,0,0
277.67249999331557,0,0
277.92849999331554,0,0
278.18449999331557,0,0
278.4404999933156,0,0
278.69649999331557,0,0
278.95249999331554,0,0
279.20849999331557,0,0
279.4644999933156,0,0
279.72049999331557,0,0
279.97649999331554,0,0
280.23249999331557,0,0
280.48849999331554,0,0
280.74449999331557,0,0
281.00049999331554,0,0
281.2564999933156,0,0
281.51249999331554,0,0
281.7684999933156,0,0
282.02449999331554,0,0
282.2804999933156,0,0
282.53649999331554,0,0
282.7924999933156,0,0
283.04849999331554,0,0
283.3044999933156,0,0
283.56049999331555,0,0
283.8164999933156,0,0
284.07249999331555,0,0
284.3284999933156,0,0
284.58449999331555,0,0
284.8404999933156,0,0
285.09649999331555,0,0
285.3524999933156,0,0
285.60849999331555,0,0
285.8644999933156,0,0
286.12049999331555,0,0
286.3764999933156,0,0
286.63249999331555,0,0
286.8884999933156,0,0
287.14449999331555,0,0
287.4004999933156,0,0
287.65649999331555,0,0
287.9124999933156,0,0
288.16849999331555,0,0
288.4244999933156,0,0
288.68049999331555,0,0
288.9364999933156,0,0
289.19249999331555,0,0
289.4484999933156,0,0
289.70449999331555,0,0
289.9604999933156,0,0
290.21649999331555,0,0
290.4724999933156,0,0
290.72849999331555,0,0
290.9844999933156,0,0
291.24049999331555,0,0
291.4964999933156,0,0
291.75249999331555,0,0
292.0084999933156,0,0
292.26449999331555,0,0
292.5204999933156,0,0
292.77649999331555,0,0
293.0324999933156,0,0
293.28849999331555,0,0
293.5444999933156,0,0
293.80049999331555,0,0
294.0564999933156,0,0
294.31249999331556,0,0
294.5684999933156,0,0
294.82449999331556,0,0
295.0804999933156,0,0
295.33649999331556,0,0
295.5924999933156,0,0
295.84849999331556,0,0
296.1044999933156,0,0
296.36049999331556,0,0
296.61649999331553,0,0
296.87249999331556,0,0
297.1284999933156,0,0
297.38449999331556,0,0
297.64049999331553,0,0
297.89649999331556,0,0
298.1524999933156,0,0
298.40849999331556,0,0
298.66449999331553,0,0
298.92049999331556,0,0
299.1764999933156,0,0
299.43249999331556,0,0
299.68849999331553,0,0
299.94449999331556,0,0
300.2004999933156,0,0
300.45649999331556,0,0
300.71249999331553,0,0
300.96849999331556,0,5
301.2244999933156,5,5
301.48049999331556,5,5
301.73649999331553,5,5
301.99249999331556,5,5
302.2484999933156,5,5
302.50449999331556,5,5
302.76049999331553,5,5
303.01649999331556,5,5
303.2724999933156,5,5
303.52849999331556,5,5
303.78449999331553,5,5
304.04049999331556,5,5
304.2964999933156,5,5
304.55249999331556,5,5
304.80849999331554,5,5
305.06449999331556,5,5
305.3204999933156,5,5
305.57649999331557,5,5
305.83249999331554,5,5
306.08849999331557,5,5
306.3444999933156,5,5
306.60049999331557,5,5
306.85649999331554,5,5
307.11249999331557,5,5
307.3684999933156,5,5
307.62449999331557,5,5
307.88049999331554,5,5
308.13649999331557,5,5
308.3924999933156,5,5
308.64849999331557,5,5
308.90449999331554,5,5
309.16049999331557,5,5
309.4164999933156,5,5
309.67249999331557,5,5
309.92849999331554,5,5
310.18449999331557,5,5
310.4404999933156,5,5
310.69649999331557,5,5
310.95249999331554,5,5
311.20849999331557,5,5
311.4644999933156,5,5
311.72049999331557,5,5
311.97649999331554,5,5
312.23249999331557,5,5
312.4884999933156,5,5
312.74449999331557,5,5
313.00049999331554,5,5
313.2564999933156,5,5
313.51249999331554,5,5
313.7684999933156,5,5
314.02449999331554,5,5
314.2804999933156,5,5
314.53649999331554,5,5
314.7924999933156,5,5
315.04849999331554,5,5
315.3044999933156,5,5
315.56049999331555,5,5
315.8164999933156,5,5
316.07249999331555,5,5
316.3284999933156,5,5
316.58449999331555,5,5
316.8404999933156,5,5
317.09649999331555,5,5
317.3524999933156,5,5
317.60849999331555,5,5
317.8644999933156,5,5
318.12049999331555,5,5
318.3764999933156,5,5
318.63249999331555,5,5
318.8884999933156,5,5
319.14449999331555,5,5
319.4004999933156,5,5
319.65649999331555,5,5
319.9124999933156,5,5
320.16849999331555,5,5
320.4244999933156,5,5
320.68049999331555,5,5
320.9364999933156,5,5
321.19249999331555,5,5
321.4484999933156,5,5
321.70449999331555,5,5
321.9604999933156,5,5
322.21649999331555,5,5
322.4724999933156,5,5
322.72849999331555,5,5
322.9844999933156,5,5
323.24049999331555,5,5
323.4964999933156,5,5
323.75249999331555,5,5
324.0084999933156,5,5
324.26449999331555,5,5
324.5204999933156,5,5
324.77649999331555,5,5
325.0324999933156,5,5
325.28849999331555,5,5
325.5444999933156,5,5
325.80049999331555,5,5
326.0564999933156,5,5
326.31249999331556,5,5
326.5684999933156,5,5
326.82449999331556,5,5
327.0804999933156,5,5
327.33649999331556,5,5
327.5924999933156,5,5
327.84849999331556,5,5
328.1044999933156,5,5
328.36049999331556,5,5
328.6164999933156,5,5
328.87249999331556,5,5
329.1284999933156,5,5
329.38449999331556,5,5
329.64049999331553,5,5
329.89649999331556,5,5
330.1524999933156,5,5
330.40849999331556,5,5
330.66449999331553,5,5
330.92049999331556,5,5
331.1764999933156,5,5
331.43249999331556,5,5
331.68849999331553,5,5
331.94449999331556,5,5
332.2004999933156,5,5
332.45649999331556,5,5
332.71249999331553,5,5
332.96849999331556,5,5
333.2244999933156,5,5
333.48049999331556,5,5
333.73649999331553,5,5
333.99249999331556,5,5
334.2484999933156,5,5
334.50449999331556,5,5
334.76049999331553,5,5
335.01649999331556,5,5
335.2724999933156,5,5
335.52849999331556,5,5
335.78449999331553,5,5
336.04049999331556,5,5
336.2964999933156,5,5
336.55249999331556,5,5
336.80849999331554,5,5
337.06449999331556,5,5
337.3204999933156,5,5
337.57649999331557,5,5
337.83249999331554,5,5
338.08849999331557,5,5
338.3444999933156,5,5
338.60049999331557,5,5
338.85649999331554,5,5
339.11249999331557,5,5
339.3684999933156,5,5
339.62449999331557,5,5
339.88049999331554,5,5
340.13649999331557,5,5
340.3924999933156,5,5
340.64849999331557,5,5
340.90449999331554,5,5
341.16049999331557,5,5
341.4164999933156,5,5
341.67249999331557,5,5
341.92849999331554,5,5
342.18449999331557,5,5
342.4404999933156,5,5
342.69649999331557,5,5
342.95249999331554,5,5
343.20849999331557,5,5
343.4644999933156,5,5
343.72049999331557,5,5
343.97649999331554,5,5
344.23249999331557,5,5
344.4884999933156,5,5
344.74449999331557,5,5
345.00049999331554,5,5
345.2564999933156,5,5
345.5124999933156,5,5
345.7684999933156,5,5
346.02449999331554,5,5
346.2804999933156,5,5
346.5364999933156,5,5
346.7924999933156,5,5
347.04849999331554,5,5
347.3044999933156,5,5
347.5604999933156,5,5
347.8164999933156,5,5
348.07249999331555,5,5
348.3284999933156,5,5
348.5844999933156,5,5
348.8404999933156,5,5
349.09649999331555,5,5
349.3524999933156,5,5
349.6084999933156,5,5
349.8644999933156,5,5
350.12049999331555,5,5
350.3764999933156,5,5
350.6324999933156,5,5
350.8884999933156,5,5
351.14449999331555,5,5
351.4004999933156,5,5
351.6564999933156,5,5
351.9124999933156,5,5
352.16849999331555,5,5
352.4244999933156,5,5
352.6804999933156,5,5
352.9364999933156,5,5
353.19249999331555,5,5
353.4484999933156,5,5
353.7044999933156,5,5
353.9604999933156,5,5
354.21649999331555,5,5
354.4724999933155,5,5
354.72849999331555,5,5
354.9844999933156,5,5
355.24049999331555,5,5
355.4964999933155,5,5
